URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.rumah123.com/properti/jakarta-pusat/hos14448015/,"Tanah Abang, Jakarta Pusat","Rp 6,3 Miliar",200 m²,165 m²,6,4,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos19419039/,"Cilandak, Jakarta Selatan",Rp 9 Miliar,250 m²,350 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-selatan/hos39126708/,"Tebet, Jakarta Selatan",Rp 3 Miliar,180 m²,104 m²,5,2,-,1
https://www.rumah123.com/properti/jakarta-barat/hos39005966/,"Green Ville, Jakarta Barat","Rp 2,6 Miliar",115 m²,90 m²,4,3,2,3
https://www.rumah123.com/properti/jakarta-barat/hos39126698/,"Citra Garden, Jakarta Barat","Rp 3,6 Miliar",280 m²,128 m²,4,2,2,3
https://www.rumah123.com/properti/jakarta-selatan/hos38963579/,"Blok S, Jakarta Selatan","Rp 5,5 Miliar",150 m²,210 m²,4,2,1,1
https://www.rumah123.com/properti/jakarta-utara/hos19366818/,"Tanjung Priok, Jakarta Utara","Rp 1,9 Miliar",160 m²,144 m²,3,2,-,1
https://www.rumah123.com/properti/jakarta-timur/hos19463547/,"Cipayung, Jakarta Timur","Rp 1,25 Miliar",100 m²,66 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19180666/,"Bambu Apus, Jakarta Timur","Rp 2,75 Miliar",160 m²,105 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos18415329/,"Kemang, Jakarta Selatan","Rp 4,8 Miliar",247 m²,99 m²,3,3,2,3
https://www.rumah123.com/properti/jakarta-timur/hos38889327/,"Pulogebang, Jakarta Timur","Rp 1,4 Miliar",120 m²,163 m²,4,2,1,2
https://www.rumah123.com/properti/jakarta-timur/hos39126672/,"Bambu Apus, Jakarta Timur","Rp 1,33 Miliar",85 m²,62 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-selatan/hos39025681/,"Kemang, Jakarta Selatan","Rp 5,2 Miliar",800 m²,590 m²,6,5,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39126665/,"Tanjung Duren, Jakarta Barat","Rp 8,6 Miliar",500 m²,156 m²,38,38,1,4
https://www.rumah123.com/properti/jakarta-timur/hos38948673/,"Rawamangun, Jakarta Timur","Rp 2,55 Miliar",200 m²,134 m²,5,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos16433224/,"Kedoya Baru, Jakarta Barat","Rp 6,55 Miliar",200 m²,273 m²,5,4,1,2
https://www.rumah123.com/properti/jakarta-utara/hos15917445/,"Muara Karang, Jakarta Utara",Rp 6 Miliar,450 m²,150 m²,5,4,2,1
https://www.rumah123.com/properti/jakarta-utara/hos17145196/,"Pantai Indah Kapuk, Jakarta Utara","Rp 7,6 Miliar",500 m²,200 m²,4,4,3,4
https://www.rumah123.com/properti/jakarta-barat/hos38871492/,"Jelambar, Jakarta Barat","Rp 2,6 Miliar",200 m²,135 m²,4,2,-,1
https://www.rumah123.com/properti/jakarta-barat/hos39073190/,"Meruya, Jakarta Barat","Rp 3,8 Miliar",257 m²,172 m²,5,4,2,2
https://www.rumah123.com/properti/jakarta-utara/hos14237485/,"Pantai Indah Kapuk, Jakarta Utara","Rp 2,4 Miliar",80 m²,80 m²,2,2,2,2
https://www.rumah123.com/properti/jakarta-barat/hos18249906/,"Citra Garden, Jakarta Barat","Rp 2,3 Miliar",160 m²,200 m²,13,6,2,2
https://www.rumah123.com/properti/jakarta-barat/hos19518701/,"Citra Garden, Jakarta Barat","Rp 2,75 Miliar",120 m²,115 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos39126655/,"Meruya, Jakarta Barat","Rp 2,49 Miliar",162 m²,125 m²,5,4,2,3
https://www.rumah123.com/properti/jakarta-barat/hos19003855/,"Citra Garden, Jakarta Barat","Rp 2,1 Miliar",168 m²,114 m²,3,3,2,2
https://www.rumah123.com/properti/jakarta-utara/hos19583214/,"Pantai Indah Kapuk, Jakarta Utara","Rp 7,5 Miliar",335 m²,120 m²,4,1,-,3
https://www.rumah123.com/properti/jakarta-timur/hos19238846/,"Duren Sawit, Jakarta Timur","Rp 2,8 Miliar",300 m²,200 m²,6,4,2,1
https://www.rumah123.com/properti/jakarta-utara/hos38967802/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 2,55 Miliar",105 m²,80 m²,3,2,2,2
https://www.rumah123.com/properti/jakarta-barat/hos39126649/,"Tanjung Duren, Jakarta Barat","Rp 8,6 Miliar",500 m²,156 m²,38,38,1,4
https://www.rumah123.com/properti/jakarta-timur/hos19058341/,"Duren Sawit, Jakarta Timur","Rp 2,2 Miliar",160 m²,92 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-timur/hos19535709/,"Rawamangun, Jakarta Timur","Rp 2,9 Miliar",200 m²,90 m²,6,4,1,3
https://www.rumah123.com/properti/jakarta-selatan/hos16529580/,"Pejaten, Jakarta Selatan","Rp 1,3 Miliar",72 m²,45 m²,2,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos39126645/,"Permata Buana, Jakarta Barat",Rp 9 Miliar,400 m²,250 m²,6,5,3,2
https://www.rumah123.com/properti/jakarta-barat/hos39064654/,"Kebon Jeruk, Jakarta Barat","Rp 6,39 Miliar",336 m²,218 m²,6,4,3,2
https://www.rumah123.com/properti/jakarta-barat/hos39115394/,"Taman Palem, Jakarta Barat","Rp 1,5 Miliar",140 m²,90 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos18397958/,"Metland Puri, Jakarta Barat","Rp 2,3 Miliar",180 m²,90 m²,3,2,-,2
https://www.rumah123.com/properti/jakarta-barat/hos39126506/,"Daan Mogot, Jakarta Barat","Rp 4,2 Miliar",235 m²,200 m²,5,4,1,3
