URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.properti123.com/properti-jual/42740-rumah-cluster-valeria-6x16-96m-type-5kt-metland-menteng-cakung,"Kota Jakarta Timur, Dki Jakarta",Rp 1.8 Milliar,0m2,0m2,5,3,0,2.00
https://www.properti123.com/properti-jual/42730-di-jual-properti-3-lantai-di-menteng-dalam,"Kota Jakarta Selatan, Dki Jakarta",Rp 18 Milliar,350m2,535m2,2,3,2,3.00
https://www.properti123.com/properti-jual/42710-rumah-megah-di-tebet,"Kota Jakarta Selatan, Dki Jakarta",Rp 29.75 Milliar,600m2,"1,000m2",6,3,2,2.00
https://www.properti123.com/properti-jual/42690-rumah-akses-mudah-ke-jalan-raya-dijual-cepat,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.75 Milliar,400m2,310m2,4,3,2,2.50
https://www.properti123.com/properti-jual/42689-rumah-hitung-tanah-cocok-untuk-kost-dekat-perkantoran-pertokoan-dan-stasiun-tebet-jakarta,"Kota Jakarta Selatan, Dki Jakarta",Rp 1.1 Milliar,100m2,125m2,3,2,0,1.00
https://www.properti123.com/properti-sewa/42677-dikontrakkan-rumah-sederhana-lokasi-strategis,"Kota Jakarta Selatan, Dki Jakarta",Rp 60 Juta,100m2,140m2,7,3,1,1.50
https://www.properti123.com/properti-jual/42639-hunian-desain-jaman-dulu-di-kalibata,"Kota Jakarta Selatan, Dki Jakarta",Rp 5 Milliar,200m2,285m2,5,2,0,1.00
https://www.properti123.com/properti-jual/42605-jual-rumah-tinggal-dua-lantai-di-kebon-jeruk-sukabumi-selatan-jakarta-barat,"Kota Jakarta Barat, Dki Jakarta",Rp 750 Juta,80m2,43m2,3,2,0,
https://www.properti123.com/properti-jual/42587-rumah-dijual-dengan-kualitas-baik,"Kota Jakarta Selatan, Dki Jakarta",Rp 7.8 Milliar,442m2,246m2,4,4,1,2.00
https://www.properti123.com/properti-jual/42539-rumah-mewah-2-lantai-bintaro-jaya-sektor-1-3-menit-pintu-toll-bintaro,"Kota Jakarta Selatan, Dki Jakarta",Rp 5.5 Milliar,180m2,198m2,6,2,2,2.00
https://www.properti123.com/properti-jual/42515-dijual-rumah-1lt-luas-184m-type-5kt-2km-di-klender-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.4 Milliar,184m2,184m2,5,2,0,
https://www.properti123.com/properti-jual/42509-rumah-1-lantai-perumahan-metland-menteng-cakung-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.45 Milliar,90m2,120m2,2,1,0,1.00
https://www.properti123.com/properti-jual/42491-dijual-aset-rumah-2-lantai-di-tebet,"Kota Jakarta Selatan, Dki Jakarta",Rp 10 Milliar,800m2,660m2,10,7,0,1.00
https://www.properti123.com/properti-jual/42485-dijual-rumah-hook-2lt-type-5kt-di-pulo-gadung-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3.7 Milliar,187m2,160m2,5,3,0,2.00
https://www.properti123.com/properti-jual/42471-dijual-rumah-mewah-lokasi-strategis-di-kebayoran-baru-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 110 Milliar,750m2,"1,026m2",9,8,0,2.00
https://www.properti123.com/properti-jual/42465-rumah-mewah-di-pejaten-barat,"Kota Jakarta Selatan, Dki Jakarta",Rp 11 Milliar,500m2,500m2,4,4,2,2.00
https://www.properti123.com/properti-jual/42447-rumah-siap-huni-jalan-swadaya-duren-sawit-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 2.8 Milliar,320m2,252m2,3,4,1,2.00
https://www.properti123.com/properti-jual/42427-rumah-perumahan-taman-pulo-indah-penggilingan-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3.4 Milliar,200m2,168m2,5,3,0,2.00
https://www.properti123.com/properti-jual/42425-rumah-impian-dan-strategis-di-jual-di-wilayah-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 14 Milliar,600m2,434m2,6,7,0,2.00
https://www.properti123.com/properti-jual/42417-rumah-furnished-the-royal-residence-pulo-gebang-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3.2 Milliar,130m2,180m2,3,2,0,2.00
https://www.properti123.com/properti-jual/42359-rumah-luas-6x15m-type-2-1kt-clusterdescada-segara-city,"Kota Jakarta Timur, Dki Jakarta",Rp 625 Juta,0m2,0m2,2,1,0,
https://www.properti123.com/properti-jual/42351-rumah-modern-tropical-dalam-komplek-di-bintaro-jaksel,"Kota Jakarta Selatan, Dki Jakarta",Rp 6.9 Milliar,300m2,200m2,4,3,0,2.00
https://www.properti123.com/properti-jual/42298-dijual-rumah-di-tebet,"Kota Jakarta Selatan, Dki Jakarta",Rp 12 Milliar,600m2,431m2,13,13,0,2.00
https://www.properti123.com/properti-jual/42284-rumah-modern-nyaman-siap-huni,"Kota Jakarta Selatan, Dki Jakarta",Rp 5.3 Milliar,353m2,155m2,3,3,2,2.50
https://www.properti123.com/properti-jual/42282-dijual-rumah-baru-tanpa-perantara-di-maison-de-wisteria,"Kota Jakarta Timur, Dki Jakarta",Rp 2.7 Milliar,103m2,84m2,3,0,0,3.00
https://www.properti123.com/properti-jual/42264-rumah-hoek-siap-huni-cluster-mississippi-jakarta-garden-city-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3.25 Milliar,155m2,175m2,4,4,0,2.00
https://www.properti123.com/properti-jual/42237-jual-rumah-kebayoran-lama,"Kota Jakarta Selatan, Dki Jakarta",Rp 950 Juta,50m2,66m2,2,1,1,1.00
https://www.properti123.com/properti-jual/42144-dijual-rumah-kost-kebonjeruk,"Kota Jakarta Barat, Dki Jakarta",Rp 4 Milliar,143m2,209m2,0,0,0,
https://www.properti123.com/properti-jual/42142-dijual-rumah-full-furnish-2-lantai-di-bambu-apus-jakarta-timur-lt-153m-lb-144m,"Kota Jakarta Timur, Dki Jakarta",Rp 3.8 Milliar,153m2,144m2,4,3,0,2.00
https://www.properti123.com/properti-jual/42101-rumah-siap-huni-metland-menteng-cakung-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.65 Milliar,84m2,120m2,2,2,0,1.00
https://www.properti123.com/properti-jual/42091-rumah-di-persada-raya-menteng-dalam-strategis-bebas-banjir,"Kota Jakarta Selatan, Dki Jakarta",Rp 4.3 Milliar,100m2,139m2,4,2,1,1.50
https://www.properti123.com/properti-jual/42072-rumah-siap-huni-cluster-alamanda-jakarta-garden-city-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 2.3 Milliar,160m2,115m2,3,3,0,2.00
https://www.properti123.com/properti-jual/42069-rumah-cluster-lantana-jakarta-garden-city-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 3.7 Milliar,256m2,198m2,3,3,1,2.00
https://www.properti123.com/properti-jual/42059-rumah-cocok-untuk-usaha-aneka-elok-penggilingan-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.65 Milliar,175m2,144m2,5,2,0,2.00
https://www.properti123.com/properti-jual/42023-for-sale-brand-new,"Kota Jakarta Selatan, Dki Jakarta",Rp 120 Milliar,"2,100m2","1,280m2",4,5,6,3.00
https://www.properti123.com/properti-jual/42019-for-sale,"Kota Jakarta Selatan, Dki Jakarta",Rp 120 Milliar,580m2,930m2,5,4,4,2.00
https://www.properti123.com/properti-jual/42018-for-sale-brand-new,"Kota Jakarta Selatan, Dki Jakarta",Rp 140 Milliar,"1,300m2",913m2,5,4,4,3.00
https://www.properti123.com/properti-jual/41903-dijual-cepat-rumah-di-pesanggrahan,"Kota Jakarta Selatan, Dki Jakarta",Rp 700 Juta,50m2,60m2,2,1,0,1.00
https://www.properti123.com/properti-sewa/41878-dikontrakan-murah-rumah-2-lantai-di-klender,"Kota Jakarta Timur, Dki Jakarta",Rp 23 Juta,110m2,55m2,2,2,0,2.00
https://www.properti123.com/properti-jual/41874-dijual-rumah-3-lantai-siap-huni-villa-pondok-indah-arteri-pondok-indah-kebayoran-lama-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 12.75 Milliar,512m2,220m2,3,6,0,3.00
https://www.properti123.com/properti-jual/41873-dijual-rumah-besar-2-lantai-lokasi-strategis-arteri-pondok-indah-kebayoran-lama-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 9.75 Milliar,620m2,383m2,5,5,0,2.00
https://www.properti123.com/properti-jual/41857-affordable-luxury-home-at-south-of-jakarta,"Kota Tangerang Selatan, Banten",Rp 5.5 Milliar,100m2,305m2,5,5,1,4.00
https://www.properti123.com/properti-jual/41856-affordable-luxury-home-at-south-of-jakarta,"Kota Tangerang Selatan, Banten",Rp 4.5 Milliar,75m2,255m2,4,4,1,4.00
https://www.properti123.com/properti-sewa/41854-townhouse-ancol-seafront-furnished,"Kota Jakarta Utara, Dki Jakarta",Rp 350 Juta,368m2,144m2,4,5,0,
https://www.properti123.com/properti-jual/41850-rumah-bebas-banjir-cipinang-muara,"Kota Jakarta Timur, Dki Jakarta",Rp 7.8 Milliar,362m2,426m2,6,2,0,
